1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
203273_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203274_at,10,12,15,2,7,1,7,4,11,6,7,2,2,9,3,4,14,5,3,11
203275_at,7,12,15,2,7,1,7,4,11,6,7,9,2,12,6,4,14,5,3,11
203276_at,10,12,6,6,7,11,7,12,11,1,5,2,3,9,3,5,14,5,1,11
203277_at,4,3,6,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203278_s_at,1,12,11,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
203279_at,8,6,3,7,13,6,13,14,14,9,4,14,10,10,5,6,7,4,14,8
203280_at,10,12,4,2,6,9,7,9,11,1,14,10,3,9,3,15,14,5,1,11
203281_s_at,15,9,4,1,6,9,15,9,9,11,14,10,4,13,11,15,5,1,8,15
203282_at,8,2,9,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
203283_s_at,8,6,3,7,3,6,13,14,14,9,4,14,10,10,5,11,7,4,13,8
203284_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
203285_s_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203286_at,10,12,15,2,7,9,7,4,11,6,14,10,2,9,3,4,14,5,3,11
203287_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
203288_at,7,15,15,3,5,1,3,4,12,13,7,9,1,12,6,4,10,9,3,7
203289_s_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203290_at,15,5,6,1,6,9,15,9,5,1,14,10,3,13,11,15,5,1,1,15
203291_at,1,12,15,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
203292_s_at,1,7,3,4,3,11,5,14,6,3,4,4,8,11,8,6,9,11,13,1
203293_s_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203294_s_at,4,3,6,6,1,2,10,12,5,1,11,6,3,5,14,12,3,15,1,12
203295_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203296_s_at,1,2,15,4,7,11,5,4,6,6,7,2,2,11,8,6,9,11,3,1
203297_s_at,4,3,6,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203298_s_at,4,7,11,12,3,10,5,12,1,2,5,4,6,5,14,5,3,15,12,12
203299_s_at,4,12,6,6,1,11,10,12,5,2,5,2,6,5,14,5,3,15,12,12
203300_x_at,10,12,6,6,1,11,10,12,5,2,5,2,6,9,14,5,3,15,12,12
203301_s_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203302_at,10,9,4,2,5,1,7,9,11,11,7,9,4,9,3,4,14,5,8,11
203303_at,4,7,11,12,1,10,10,12,1,2,5,6,6,5,14,5,3,15,12,12
203304_at,7,12,15,2,7,1,7,4,11,6,7,9,2,12,6,4,14,5,3,1
203305_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203306_s_at,10,12,6,6,1,2,10,12,5,1,5,10,3,9,14,5,3,15,1,12
203307_at,8,6,3,7,3,6,13,14,14,9,4,14,10,10,5,6,7,4,13,8
203308_x_at,7,2,9,3,13,1,3,8,12,13,15,9,1,12,6,4,10,9,14,14
203309_s_at,5,13,9,3,4,4,2,8,4,9,15,1,10,10,15,1,7,3,14,14
203310_at,7,2,15,2,7,1,3,4,11,6,7,9,2,12,6,4,9,9,3,1
203311_s_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,4,9,9,3,1
203312_x_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203313_s_at,7,2,9,3,13,1,3,8,12,13,7,9,1,12,6,4,10,9,3,14
203314_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203315_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203316_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203317_at,2,9,4,2,5,14,7,5,15,11,13,8,4,8,10,7,11,5,8,11
203318_s_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
203319_s_at,8,2,9,3,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
203320_at,15,5,6,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203321_s_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203322_at,8,6,3,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
203323_at,10,12,15,2,7,9,7,4,11,6,14,10,2,9,3,15,14,5,3,11
203324_s_at,1,2,15,4,13,6,5,4,6,6,7,14,2,11,8,6,9,11,3,1
203325_s_at,7,2,9,3,13,1,3,8,6,6,7,9,1,12,6,6,9,9,3,1
203326_x_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203327_at,5,15,2,5,11,14,4,5,15,13,13,1,9,14,10,14,11,6,10,7
203328_x_at,7,15,2,3,5,4,3,5,12,13,7,9,1,12,6,14,10,9,10,7
203329_at,15,5,6,1,6,9,15,9,5,1,14,10,3,13,11,15,5,1,1,15
203330_s_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
203331_s_at,2,15,2,5,5,1,4,5,15,11,13,9,4,8,10,4,11,6,8,7
203332_s_at,10,12,4,2,6,9,7,9,11,1,14,10,3,9,3,15,14,5,1,11
203333_at,1,12,15,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
203334_at,14,6,3,7,3,6,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203335_at,7,15,9,3,13,4,3,8,12,13,15,9,1,12,6,4,10,9,10,14
203336_s_at,14,6,3,7,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203337_x_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
203338_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203339_at,15,9,4,1,6,9,15,9,9,11,14,8,4,13,11,7,5,1,8,15
203340_s_at,11,14,14,14,11,7,4,15,15,10,8,15,9,1,2,3,8,6,7,3
203341_at,15,5,6,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203342_at,7,2,9,3,13,6,3,8,6,9,15,14,1,12,6,1,10,9,14,14
203343_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203344_s_at,7,15,9,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203345_s_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
203346_s_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203347_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
203348_s_at,7,15,15,2,5,1,3,4,12,6,7,9,2,12,6,4,14,9,3,7
203349_s_at,5,14,1,11,4,15,2,3,13,10,8,1,9,14,15,14,15,3,15,3
203350_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203351_s_at,1,2,3,4,13,6,13,8,6,9,15,14,10,11,8,6,9,11,14,1
203352_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203353_s_at,2,9,4,5,6,14,4,9,9,11,14,8,4,8,10,7,11,6,8,15
203354_s_at,4,12,11,6,1,11,10,12,1,2,5,2,6,5,14,5,3,15,12,12
203355_s_at,8,2,9,3,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
203356_at,10,12,6,6,7,11,7,12,11,6,5,2,2,9,3,5,3,5,12,11
203357_s_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,6,9,9,3,1
203358_s_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203359_s_at,10,15,2,2,5,1,7,5,11,11,7,9,4,9,3,4,14,5,8,7
203360_s_at,1,7,11,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
203361_s_at,10,12,15,2,7,9,7,4,11,6,14,10,2,9,3,4,14,5,3,11
203362_s_at,8,2,9,7,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
203363_s_at,1,7,11,4,3,11,5,14,1,3,5,2,8,11,8,5,9,11,13,1
203364_s_at,1,7,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
203365_s_at,7,12,15,2,7,1,3,4,11,6,7,9,2,12,6,4,14,9,3,11
203366_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,1
203367_at,1,7,15,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
203368_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203369_x_at,4,7,11,12,3,10,6,12,1,3,11,4,8,5,13,11,2,7,12,12
203370_s_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,4,9,9,3,1
203371_s_at,7,2,9,3,13,1,3,8,12,13,7,9,1,12,6,4,10,9,14,14
203372_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203373_at,10,12,6,6,1,11,10,12,5,2,5,2,6,9,14,5,3,15,12,12
203374_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
203375_s_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203376_at,5,13,2,3,4,4,2,5,12,13,13,1,1,14,15,14,10,3,10,7
203377_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203378_at,4,3,6,6,1,2,10,12,5,2,5,6,6,5,14,5,3,15,12,12
203379_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203380_x_at,8,13,9,3,4,4,2,8,4,9,15,1,10,10,15,1,7,3,14,14
203381_s_at,7,13,9,3,13,4,3,8,12,13,15,9,1,12,6,14,10,9,10,14
203382_s_at,8,13,9,3,13,6,13,8,4,9,15,14,10,10,5,1,10,4,14,14
203383_s_at,1,2,3,4,3,11,5,14,6,3,4,4,8,11,8,6,9,11,13,1
203384_s_at,10,12,15,2,5,1,7,4,11,11,7,9,4,9,3,4,14,5,8,11
203385_at,4,3,11,6,1,2,10,12,1,2,5,6,6,5,14,5,3,15,12,12
203386_at,1,2,15,4,7,6,5,4,6,6,7,2,2,11,8,6,9,11,3,1
203387_s_at,2,9,4,1,6,9,15,9,9,11,14,8,4,8,10,7,11,1,8,15
203388_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203389_at,1,7,11,4,7,11,5,12,1,2,5,2,6,11,8,5,3,11,12,12
203390_s_at,8,6,3,7,13,6,13,14,14,9,4,14,10,10,5,1,7,4,14,8
203391_at,4,12,11,6,1,11,10,12,1,2,5,2,6,5,14,5,3,15,12,12
203392_s_at,1,7,11,4,7,11,5,12,1,2,5,2,6,11,8,5,3,11,12,12
203393_at,8,6,3,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
203394_s_at,8,6,3,7,13,6,13,14,6,9,4,14,10,10,5,6,7,4,14,8
203395_s_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203396_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203397_s_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203398_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203399_x_at,10,12,6,6,1,11,7,12,5,2,5,2,6,9,3,5,3,5,12,11
203400_s_at,8,6,3,7,13,6,13,8,14,9,15,14,10,10,5,1,7,4,14,14
203401_at,1,7,11,4,3,11,5,14,1,3,5,2,8,11,8,5,9,11,13,1
203402_at,4,3,6,6,1,2,10,12,5,2,5,6,6,5,14,5,3,15,12,12
203403_s_at,4,3,11,12,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203404_at,1,2,15,4,7,1,5,4,6,6,7,9,2,11,6,6,9,11,3,1
203405_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203406_at,5,13,9,3,4,4,2,8,4,13,15,1,1,14,15,14,10,3,10,14
203407_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,4,11,6,8,7
203408_s_at,7,15,2,3,5,1,3,5,12,13,13,9,1,12,6,14,10,9,10,7
203409_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
203410_at,5,13,9,3,4,4,2,8,4,9,15,1,1,14,15,1,10,3,14,14
203411_s_at,8,2,9,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
203412_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203413_at,8,6,3,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
203414_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203415_at,8,6,3,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
203416_at,7,15,9,3,13,1,3,4,12,13,7,9,1,12,6,4,10,9,10,7
203417_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203418_at,14,6,3,7,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203419_at,10,5,4,2,6,9,7,9,9,1,14,10,3,9,3,15,14,5,1,11
203420_at,8,13,9,7,4,4,13,8,4,9,15,14,10,10,5,1,7,4,14,14
203421_at,15,5,6,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203422_at,2,9,4,5,6,14,4,9,15,11,13,8,4,8,10,7,11,6,8,15
203423_at,7,15,2,2,5,1,7,5,11,11,7,9,4,12,3,4,14,5,8,7
203424_s_at,7,2,15,2,7,1,3,4,11,6,7,9,2,12,6,4,14,9,3,1
203425_s_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203426_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203427_at,14,6,3,7,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203428_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
203429_s_at,15,5,6,6,1,2,15,12,5,1,11,6,3,13,11,12,5,1,1,12
203430_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
203431_s_at,5,13,2,3,4,4,2,5,12,13,13,1,9,14,15,14,10,3,10,7
203432_at,1,12,15,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
203433_at,4,7,11,12,1,10,6,12,1,2,11,6,6,5,14,12,2,15,12,12
203434_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
203435_s_at,8,6,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
203436_at,5,15,2,3,5,4,3,5,12,13,13,1,1,14,15,14,10,9,10,7
203437_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203438_at,8,6,3,7,13,6,13,8,6,9,4,14,10,10,5,6,7,4,14,14
203439_s_at,1,2,15,4,7,11,5,4,6,6,7,2,2,11,8,6,9,11,3,1
203440_at,1,12,11,4,7,11,5,12,1,2,5,2,6,11,8,5,3,11,12,12
203441_s_at,2,9,4,5,6,9,7,9,9,11,14,8,4,8,10,7,11,5,8,15
203442_x_at,14,6,3,7,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203443_at,7,15,9,3,13,4,3,8,12,13,15,9,1,12,6,14,10,9,10,14
203444_s_at,10,12,15,2,7,9,7,4,11,6,14,10,2,9,3,15,14,5,3,11
203445_s_at,7,15,2,3,5,1,3,5,12,13,13,9,1,12,6,4,10,9,10,7
203446_s_at,1,2,15,4,7,1,5,4,6,6,7,2,2,11,8,6,9,11,3,1
203447_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
203448_s_at,1,12,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
203449_s_at,2,15,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203450_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
203451_at,1,2,15,4,7,1,5,4,6,6,7,2,2,11,8,6,9,11,3,1
203452_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
203453_at,1,7,11,4,7,11,5,12,1,2,5,2,6,11,8,5,3,11,12,12
203454_s_at,10,12,15,6,7,11,10,12,11,2,5,2,2,9,3,5,3,15,12,12
203455_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203456_at,2,9,4,1,6,9,15,9,9,11,14,10,4,8,10,7,5,1,8,15
203457_at,14,6,3,7,3,6,6,14,14,3,4,4,8,4,13,11,7,7,13,8
203458_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,4,9,9,3,1
203459_s_at,14,6,3,7,3,6,13,14,14,3,4,4,8,4,13,11,7,7,13,8
203460_s_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203461_at,7,15,2,2,5,1,7,5,11,11,7,9,4,12,6,4,14,9,8,7
203462_x_at,1,12,15,4,7,11,5,4,11,6,7,2,2,11,8,5,9,11,3,1
203463_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,1
203464_s_at,4,7,11,12,1,11,10,12,1,2,5,6,6,5,14,5,3,15,12,12
203465_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203466_at,2,15,2,5,5,14,4,5,12,11,13,9,4,8,10,4,11,6,8,7
203467_at,4,7,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203468_at,1,7,11,12,3,11,5,14,1,3,5,2,8,11,8,5,2,11,13,12
203469_s_at,15,5,6,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203470_s_at,5,15,2,3,5,14,4,5,12,13,13,1,1,14,15,14,10,6,10,7
203471_s_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
203472_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203473_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
203474_at,7,2,9,3,13,1,3,4,12,13,7,9,1,12,6,4,10,9,3,1
203475_at,15,5,6,1,6,9,15,9,5,1,14,10,3,13,11,15,5,1,1,15
203476_at,2,9,2,5,11,14,4,5,15,11,13,8,9,8,10,7,11,6,8,3
203477_at,5,13,9,3,4,4,2,8,12,13,15,1,1,14,15,14,10,3,10,14
203478_at,8,6,3,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
203479_s_at,15,5,6,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203480_s_at,1,2,3,7,3,6,5,14,6,3,4,4,8,11,8,6,9,11,13,8
203481_at,8,2,3,7,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
203482_at,1,7,11,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
203483_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203484_at,7,15,15,2,5,1,3,4,12,6,7,9,2,12,6,4,14,9,3,7
203485_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203486_s_at,4,7,11,12,1,10,6,12,1,2,11,6,6,5,14,12,2,15,12,12
203487_s_at,10,5,4,1,6,9,7,9,9,1,14,10,3,9,3,15,5,5,1,15
203488_at,2,9,4,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203489_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203490_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203491_s_at,1,7,11,4,3,11,5,14,1,3,5,2,8,11,8,5,9,11,13,1
203492_x_at,10,12,4,2,5,9,7,9,11,11,14,10,4,9,3,4,14,5,8,11
203493_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203494_s_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,4,9,9,3,1
203495_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203496_s_at,2,9,4,1,6,9,15,9,9,11,14,10,4,8,11,7,5,1,8,15
203497_at,10,15,15,2,5,1,7,4,11,11,7,9,4,9,3,4,14,5,8,11
203498_at,10,9,4,2,6,9,7,9,9,11,14,10,4,9,3,15,14,5,8,11
203499_at,10,12,15,2,7,9,7,4,11,6,14,10,2,9,3,15,14,5,3,11
203500_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203501_at,7,2,15,4,7,1,5,4,6,6,7,9,2,11,6,6,9,11,3,1
203502_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203503_s_at,1,2,15,4,13,6,5,4,6,6,7,14,2,11,8,6,9,11,3,1
203504_s_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203505_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,9,11,3,11
203506_s_at,10,5,6,6,6,9,10,9,5,1,14,10,3,9,11,15,5,1,1,11
203507_at,1,12,15,6,7,11,5,12,1,2,5,2,6,11,8,5,3,11,12,12
203508_at,2,9,4,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203509_at,1,12,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
203510_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203511_s_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
203512_at,5,13,9,3,4,4,2,8,4,13,15,1,1,14,15,14,10,3,10,14
203513_at,14,6,3,7,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203514_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
203515_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
203516_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203517_at,8,6,3,7,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
203518_at,7,13,9,3,13,4,3,8,4,13,15,14,1,12,6,1,10,9,10,14
203519_s_at,14,6,3,7,3,6,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203520_s_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203521_s_at,7,15,15,2,5,1,3,4,11,6,7,9,2,12,6,4,14,9,3,11
203522_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203523_at,8,6,3,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
203524_s_at,8,13,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
203525_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203526_s_at,1,12,15,4,7,11,5,12,1,6,5,2,2,11,8,5,3,11,12,12
203527_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203528_at,1,2,3,7,13,6,13,14,6,9,4,14,10,11,5,6,9,4,13,1
203529_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,8,5,9,11,3,11
203530_s_at,8,2,9,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
203531_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203532_x_at,7,15,2,5,5,14,4,5,12,13,13,9,1,12,10,4,10,6,10,7
203533_s_at,8,6,3,7,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
203534_at,10,12,4,2,6,9,7,9,11,1,14,10,3,9,3,15,14,5,1,11
203535_at,4,12,6,6,1,11,10,12,5,2,5,2,6,5,14,5,3,15,12,12
203536_s_at,14,6,3,7,3,6,6,14,14,3,4,4,8,4,13,6,2,7,13,8
203537_at,14,6,3,7,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
203538_at,1,12,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
203539_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203540_at,8,6,3,7,3,6,13,14,14,9,4,14,10,10,5,1,7,4,14,8
203541_s_at,15,9,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203542_s_at,7,2,9,3,13,1,3,8,12,13,15,9,1,12,6,1,10,9,14,14
203543_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203544_s_at,7,15,15,3,5,1,3,4,12,13,7,9,1,12,6,4,10,9,3,7
203545_at,2,15,2,5,5,14,4,5,15,11,13,8,9,8,10,7,11,6,10,7
203546_at,10,12,4,2,6,9,7,9,11,11,14,10,4,9,3,15,14,5,8,11
203547_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
203548_s_at,10,12,4,2,6,9,7,9,11,11,14,10,4,9,3,15,14,5,8,11
203549_s_at,4,3,6,6,1,2,10,12,5,1,11,6,3,5,14,12,3,15,1,12
203550_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
203551_s_at,14,6,3,7,3,10,6,14,14,3,4,4,8,4,13,6,2,7,13,8
203552_at,10,12,6,6,7,11,7,12,11,1,5,2,2,9,3,5,14,5,1,11
203553_s_at,10,5,4,2,6,9,7,9,9,1,14,10,3,9,3,15,14,5,1,11
203554_x_at,1,12,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
203555_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
203556_at,1,7,11,4,3,11,5,14,1,3,5,2,8,11,8,5,9,11,13,1
203557_s_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203558_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
203559_s_at,7,15,15,2,5,1,3,4,12,6,7,9,1,12,6,4,14,9,3,7
203560_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
203561_at,1,12,15,4,7,11,5,4,11,6,7,2,2,11,8,5,9,11,3,1
203562_at,14,6,3,7,3,6,13,14,14,9,4,4,10,4,5,11,7,4,13,8
203563_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203564_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
203565_s_at,1,2,3,4,3,11,5,14,6,3,5,2,8,11,8,6,9,11,13,1
203566_s_at,1,2,3,7,13,6,13,14,6,9,4,14,10,11,5,6,9,4,14,1
203567_s_at,10,12,15,2,7,1,7,4,11,6,7,2,2,9,3,4,14,5,3,11
203568_s_at,5,15,9,3,4,4,3,5,12,13,13,1,1,12,15,14,10,9,10,7
203569_s_at,2,9,4,2,5,14,7,5,11,11,14,8,4,8,3,7,14,5,8,11
203570_at,5,15,2,3,4,4,2,5,12,13,13,1,1,14,15,14,10,3,10,7
203571_s_at,4,3,6,6,1,2,10,12,5,2,5,6,6,5,14,5,3,15,12,12
203572_s_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
203573_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
203574_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,12
203575_at,8,6,3,7,13,6,13,14,14,9,4,14,10,10,5,1,7,4,14,8
