1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
228124_at,7,6,9,8,11,12,15,20,19,18,10,14,20,6,12,15,2,15,2,16
228125_at,8,3,10,20,18,16,3,7,14,5,3,20,19,4,15,7,1,10,17,14
228126_x_at,6,18,7,2,16,15,4,11,11,4,20,4,15,10,11,2,1,1,13,18
228127_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
228128_x_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
228129_at,3,9,13,15,13,20,16,6,20,6,9,1,5,2,9,5,16,5,6,20
228130_at,3,4,13,15,13,4,13,15,20,6,19,1,12,9,9,12,9,14,6,2
228131_at,15,9,5,1,10,7,16,17,8,19,9,3,5,2,5,5,16,5,5,20
228132_at,15,9,5,1,10,20,16,6,8,19,9,3,5,2,5,5,16,5,5,20
228133_s_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
228134_at,8,3,2,20,2,16,3,7,14,8,3,16,2,1,15,14,4,7,17,14
228135_at,7,6,9,8,11,12,8,20,19,18,8,14,4,6,12,15,2,15,16,10
228136_s_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,7,5,20
228137_s_at,8,16,10,13,18,2,9,7,14,5,3,12,19,4,15,7,1,10,17,1
228138_at,8,16,10,20,18,16,9,7,14,5,3,20,19,4,15,7,1,10,17,1
228139_at,9,7,12,3,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
228140_s_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,4,10,17,1
228141_at,3,10,14,7,1,20,8,6,20,12,9,6,5,2,9,5,5,5,16,10
228142_at,8,3,10,20,2,16,3,7,14,5,3,20,19,4,15,7,13,10,17,14
228143_at,15,9,5,1,10,7,16,17,8,19,9,3,2,1,5,5,16,5,5,20
228144_at,3,10,14,7,1,20,8,6,4,12,9,6,5,2,7,5,5,5,16,10
228145_s_at,7,6,9,8,11,12,15,20,19,18,10,14,20,6,12,5,2,13,2,16
228146_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
228147_at,14,4,2,10,7,3,13,9,7,6,13,20,12,8,19,12,13,14,1,2
228148_at,8,16,10,20,18,2,9,7,14,5,16,12,19,4,15,18,4,10,17,1
228149_at,14,4,7,10,7,3,13,9,7,4,13,1,15,8,19,2,13,14,1,2
228150_at,15,14,2,1,10,7,12,17,8,8,15,16,2,1,5,14,16,7,5,19
228151_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
228152_s_at,7,9,5,8,10,20,16,20,19,19,9,14,5,2,12,5,2,5,16,20
228153_at,6,18,20,2,18,15,4,11,11,2,3,4,17,10,11,7,1,18,13,18
228154_at,3,4,13,15,13,20,16,6,20,6,9,1,5,9,9,12,9,5,6,20
228155_at,15,3,2,1,2,7,3,17,8,8,15,16,2,1,5,14,16,7,5,14
228156_at,15,3,2,20,2,7,3,17,18,8,15,16,2,1,5,14,4,7,5,14
228157_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
228158_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
228159_at,15,14,5,1,10,7,12,17,8,1,15,11,2,1,5,19,10,7,5,19
228160_at,7,6,9,8,11,6,8,20,19,18,8,14,4,15,7,15,2,15,16,10
228161_at,9,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,5,9,3,3
228162_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,7,5,20
228163_at,10,14,17,20,2,19,12,17,18,1,16,16,14,13,14,14,4,7,4,19
228164_at,2,18,20,2,16,15,4,8,11,2,20,4,17,10,11,11,15,8,13,18
228165_at,12,11,16,5,9,14,17,15,6,9,17,9,10,20,6,13,14,16,15,15
228166_at,10,14,17,9,14,19,12,12,18,1,10,11,14,13,14,19,10,13,4,19
228167_at,15,3,2,1,2,7,3,17,8,8,15,20,2,1,5,14,13,7,5,14
228168_at,15,14,2,1,10,7,12,17,8,8,15,16,2,1,5,14,16,7,5,19
228169_s_at,16,16,10,13,18,2,9,4,17,5,1,12,13,11,16,7,6,10,17,1
228170_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
228171_s_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,9,16,10
228172_at,14,4,13,15,13,3,13,9,20,6,13,1,12,9,19,12,9,14,6,2
228173_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,5,5,20
228174_at,9,10,14,7,1,4,1,19,4,12,19,6,6,7,9,20,5,9,3,3
228175_at,15,9,2,1,10,7,16,6,8,8,9,3,2,1,5,12,16,5,5,20
228176_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
228177_at,8,3,2,10,7,16,3,7,7,8,3,20,15,8,19,2,13,1,1,14
228178_s_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,13,14,16,3,3
228179_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
228180_at,9,10,12,7,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
228181_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
228182_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
228183_s_at,3,10,13,15,13,20,1,6,20,6,19,6,6,9,9,20,5,9,6,3
228184_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
228185_at,10,14,17,9,2,19,12,13,18,1,16,16,14,13,14,14,4,17,4,19
228186_s_at,6,18,7,2,16,15,4,11,11,4,20,4,15,8,11,2,1,1,13,18
228187_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
228188_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,8,15,15
228189_at,7,9,5,1,10,12,16,20,19,19,9,3,5,2,12,5,16,5,2,20
228190_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,10,13,2,16
228191_at,7,6,9,8,11,6,8,20,19,18,8,14,5,2,7,15,2,15,16,10
228192_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
228193_s_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
228194_s_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
228195_at,9,10,14,7,1,6,8,19,4,12,19,6,4,15,7,20,5,9,16,10
228196_s_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,9,16,10
228197_at,3,9,5,1,10,20,16,6,8,19,9,3,5,2,9,5,16,5,6,20
228198_s_at,15,14,2,1,2,7,12,17,8,8,15,16,2,1,5,14,4,7,5,19
228199_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
228200_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
228201_at,8,3,10,20,2,16,3,7,14,5,3,20,19,4,15,7,13,10,17,14
228202_at,3,10,13,15,13,20,1,6,20,6,9,6,5,9,9,12,5,9,6,3
228203_at,7,9,5,7,10,20,16,6,19,19,9,3,5,2,9,5,16,5,16,20
228204_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
228205_at,15,9,5,1,10,7,16,17,8,19,9,3,5,2,5,5,16,5,5,20
228206_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,18,4,17,4,19
228207_at,15,3,2,1,10,7,3,17,8,8,15,3,2,1,5,14,13,7,5,14
228208_x_at,15,3,2,1,2,7,3,17,8,8,15,20,2,1,5,14,13,7,5,14
228209_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,7,5,20
228210_at,7,10,14,7,1,6,8,20,4,12,8,14,4,15,7,15,2,15,16,10
228211_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
228212_at,8,3,10,20,2,16,3,7,14,5,3,16,19,4,15,7,4,10,17,14
228213_at,6,18,7,10,7,16,4,11,7,4,3,20,15,8,19,2,1,1,1,18
228214_at,10,14,17,9,14,19,12,12,18,1,10,11,14,13,14,19,10,13,4,19
228215_at,7,6,5,8,11,12,8,20,19,19,8,14,5,2,12,5,2,15,16,10
228216_at,12,7,16,3,9,14,17,15,9,9,17,5,10,20,6,13,14,16,15,15
228217_s_at,2,18,20,2,16,15,4,8,11,2,20,4,17,10,11,11,15,8,13,18
228218_at,3,10,13,15,13,20,1,6,20,6,19,6,6,9,9,20,5,9,6,3
228219_s_at,8,16,10,20,2,16,9,7,14,5,3,16,19,4,15,7,4,10,17,1
228220_at,6,18,10,2,18,16,4,7,14,4,3,20,19,4,15,7,1,1,17,18
228221_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,5,5,20
228222_at,7,6,9,8,11,12,15,20,19,18,10,14,20,6,12,15,2,15,2,16
228223_at,9,10,12,7,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
228224_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
228225_at,8,3,2,20,2,7,3,17,18,8,15,16,2,1,5,14,4,7,5,14
228226_s_at,12,7,16,5,9,14,17,15,9,9,17,5,10,20,6,13,14,16,15,15
228227_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
228228_at,14,18,7,10,7,3,4,9,7,4,13,20,15,8,19,2,13,1,1,18
228229_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,10,13,2,16
228230_at,15,9,2,1,10,7,16,17,8,8,15,3,2,1,5,5,16,7,5,20
228231_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
228232_s_at,15,9,5,1,10,7,16,17,8,19,9,3,5,2,5,5,16,5,5,20
228233_at,14,3,2,10,7,7,3,9,7,8,13,20,2,8,19,2,13,1,1,14
228234_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,16,15,15
228235_at,15,14,17,9,2,7,12,17,18,1,15,16,2,1,5,14,4,7,5,19
228236_at,12,4,13,15,13,14,13,15,9,6,17,1,12,9,6,13,9,14,15,2
228237_at,12,11,16,5,9,14,17,15,6,9,17,9,10,20,6,13,14,16,15,15
228238_at,3,9,13,15,13,20,16,6,20,6,9,1,5,9,9,12,9,5,6,20
228239_at,14,4,13,15,13,3,13,9,20,6,13,1,12,9,19,12,9,14,1,2
228240_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
228241_at,15,9,5,1,10,7,16,6,8,19,9,3,5,2,5,5,16,5,5,20
228242_at,10,14,17,9,14,19,12,13,10,1,16,11,14,13,14,19,10,17,4,19
228243_at,12,4,16,5,9,14,13,15,6,6,17,1,12,9,6,13,9,14,15,2
228244_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
228245_s_at,7,9,5,8,10,12,16,20,19,19,10,14,5,2,12,5,16,5,2,20
228246_s_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
228247_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
228248_at,3,4,13,15,13,20,13,6,20,6,19,1,12,9,9,12,9,14,6,2
228249_at,7,9,5,8,10,12,16,20,19,19,9,14,5,2,12,5,2,5,16,20
228250_at,8,3,7,10,7,16,3,7,7,4,3,20,15,4,15,7,1,1,17,14
228251_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
228252_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,8,15,15
228253_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
228254_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,2,13,2,16
228255_at,8,3,2,20,2,16,3,7,7,8,3,20,19,4,15,7,13,1,17,14
228256_s_at,7,9,5,1,10,20,16,20,19,19,9,3,5,2,9,5,16,5,16,20
228257_at,3,9,5,15,13,20,16,6,20,19,9,3,5,2,9,5,16,5,6,20
228258_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,18,4,17,4,19
228259_s_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,14,19,10,13,2,16
228260_at,15,3,2,1,2,7,3,17,8,8,15,16,2,1,5,14,4,7,5,14
228261_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
228262_at,9,10,14,7,1,6,1,19,4,12,19,6,4,15,2,20,5,9,3,3
228263_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,12,19,10,13,2,16
228264_at,3,4,13,15,13,20,16,6,20,6,9,1,12,9,9,12,9,14,6,20
228265_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,10,13,2,16
228266_s_at,15,3,2,1,2,7,3,17,8,8,15,3,2,1,5,14,16,7,5,14
228267_at,14,3,2,10,7,7,3,9,7,8,13,20,2,1,19,2,13,1,1,14
228268_at,9,7,12,3,5,4,1,19,4,13,19,5,6,7,2,20,5,9,3,3
228269_x_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
228270_at,3,9,13,15,13,20,16,6,20,6,9,3,5,2,9,5,16,5,6,20
228271_at,3,9,13,15,13,20,16,6,20,6,9,1,5,9,9,12,9,5,6,20
228272_at,9,10,14,7,1,6,8,19,4,12,19,6,4,15,7,20,5,9,16,10
228273_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
228274_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,14,16,7,5,20
228275_at,9,10,12,15,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
228276_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
228277_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
228278_at,8,3,2,20,2,7,3,17,18,8,15,16,2,1,5,14,4,7,5,14
228279_s_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
228280_at,8,16,10,20,18,16,9,7,14,5,16,12,19,4,15,7,4,10,17,1
228281_at,14,18,7,10,7,16,3,9,7,4,3,20,15,8,19,2,13,1,1,14
228282_at,10,14,17,9,14,19,12,13,18,1,16,11,14,13,14,19,10,17,4,19
228283_at,8,18,7,10,7,16,3,7,7,4,3,20,15,8,19,2,13,1,1,14
228284_at,14,4,13,15,13,3,13,9,20,6,13,1,12,9,6,12,9,14,15,2
228285_at,1,6,9,8,11,12,15,12,10,18,10,14,20,6,12,19,2,13,2,16
228286_at,9,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,9,3,3
228287_at,10,14,17,9,14,19,12,17,18,1,15,16,14,13,14,14,10,7,4,19
228288_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,12,19,10,13,2,16
228289_at,9,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,5,9,3,3
228290_at,15,14,17,9,2,7,12,17,18,1,15,16,2,1,5,14,4,7,5,19
228291_s_at,15,9,5,1,10,20,16,6,8,19,9,3,5,2,9,5,16,5,5,20
228292_at,15,3,2,1,10,7,16,17,8,8,15,3,2,1,5,14,16,7,5,14
228293_at,15,3,2,20,2,7,12,17,18,8,15,16,2,1,5,14,4,7,5,19
228294_s_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
228295_at,8,16,10,20,2,19,12,7,18,5,16,16,19,4,15,14,4,10,17,19
228296_at,9,10,14,7,1,20,1,19,4,12,19,6,5,2,9,20,5,9,6,3
228297_at,3,10,13,15,13,20,16,6,20,6,9,6,5,2,9,12,5,5,6,20
228298_at,9,7,12,3,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
228299_at,8,3,2,10,2,7,3,17,7,8,15,20,2,1,5,14,13,7,1,14
228300_at,15,9,5,1,10,7,16,17,8,19,9,3,5,2,5,5,16,5,5,20
228301_x_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,11,15,8,15,15
228302_x_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,16,15,15
228303_at,9,7,12,3,5,4,1,19,9,13,19,5,6,7,2,20,5,9,3,3
228304_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
228305_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,13,14,16,3,3
228306_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,9,16,10
228307_at,6,18,7,2,7,15,4,11,11,4,20,4,15,8,11,2,15,1,13,18
228308_at,7,10,14,7,1,20,8,20,19,12,9,6,5,2,7,5,5,5,16,10
228309_at,14,18,7,10,7,3,4,9,7,4,13,20,15,8,19,2,13,1,1,18
228310_at,7,9,5,8,10,12,16,20,19,19,9,14,5,2,12,5,2,5,2,20
228311_at,7,10,14,7,1,6,8,20,19,12,8,6,4,15,7,15,2,15,16,10
228312_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
228313_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
228314_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
228315_at,14,3,7,10,7,16,3,9,7,4,3,20,15,8,19,2,13,1,1,14
228316_at,7,9,5,7,10,20,16,20,19,19,9,14,5,2,7,5,2,5,16,20
228317_at,2,11,16,5,9,14,17,8,6,9,20,9,10,20,6,11,15,8,15,15
228318_s_at,15,3,2,1,10,7,16,17,8,8,15,3,2,1,5,14,16,7,5,14
228319_at,6,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
228320_x_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
228321_s_at,14,3,2,10,7,3,3,9,7,8,13,20,15,8,19,2,13,1,1,14
228322_at,1,14,17,9,14,19,12,12,10,1,10,11,20,6,14,19,10,13,4,19
228323_at,14,18,7,10,7,3,4,9,7,4,13,20,15,8,19,2,13,1,1,18
228324_at,12,7,16,3,9,14,17,15,9,13,17,5,10,20,6,13,14,16,15,15
228325_at,9,10,12,7,5,4,1,19,4,12,19,6,6,7,2,20,5,9,3,3
228326_at,10,16,17,20,2,19,12,13,18,1,16,16,14,13,14,18,4,17,4,19
228327_x_at,7,6,9,8,11,6,8,20,19,18,8,14,4,15,7,15,2,15,16,10
228328_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,10,13,2,16
228329_at,3,9,5,15,10,20,16,6,20,19,9,3,5,2,9,5,16,5,6,20
228330_at,3,10,14,7,1,20,16,6,19,19,9,6,5,2,9,5,16,5,16,20
228331_at,15,9,13,1,10,7,16,6,8,6,9,3,12,9,9,12,16,14,5,20
228332_s_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,12,19,10,13,2,16
228333_at,2,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,8,13,18
228334_x_at,14,4,7,10,7,3,13,9,7,4,13,1,12,8,19,2,9,14,1,2
228335_at,9,7,12,3,5,4,1,19,9,13,19,5,6,7,2,20,5,9,3,3
228336_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
228337_at,15,14,17,9,2,7,12,17,18,1,15,16,2,1,5,14,10,7,5,19
228338_at,10,14,17,9,14,19,12,12,10,1,10,11,14,13,14,19,10,13,4,19
228339_at,15,14,2,1,10,7,12,17,8,8,15,16,2,1,5,14,16,7,5,19
228340_at,7,10,14,7,1,6,8,20,19,12,8,6,5,2,7,5,2,5,16,10
228341_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
228342_s_at,14,3,2,10,7,7,3,9,7,8,13,20,2,1,19,2,13,1,1,14
228343_at,7,9,5,8,11,12,16,20,19,19,9,14,5,2,12,5,2,5,16,20
228344_s_at,10,16,10,20,2,19,9,13,18,5,16,16,14,13,14,18,4,17,4,1
228345_at,15,3,2,1,10,7,3,17,8,8,15,3,2,1,5,14,16,7,5,14
228346_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,13,14,16,3,3
228347_at,3,10,13,15,13,20,1,6,20,6,9,6,5,2,9,12,5,9,6,3
228348_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,18,4,17,4,19
228349_at,6,18,10,2,18,16,4,11,11,2,3,4,19,4,15,7,1,18,17,18
228350_at,7,9,5,1,10,20,16,20,19,19,9,3,5,2,12,5,16,5,5,20
228351_at,14,3,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,14
228352_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
228353_x_at,8,3,2,20,2,16,3,17,7,8,15,20,2,1,5,14,13,7,5,14
228354_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
228355_s_at,3,4,13,15,13,20,16,6,20,6,9,1,12,9,9,12,9,14,6,20
228356_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
228357_at,3,9,5,7,1,20,16,6,20,19,9,6,5,2,9,5,16,5,6,20
228358_at,3,4,13,15,13,20,13,6,20,6,13,1,12,9,9,12,9,14,6,2
228359_at,15,3,2,1,2,7,3,17,8,8,15,16,2,1,5,14,13,7,5,14
228360_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
228361_at,12,11,16,5,9,14,17,15,6,9,17,9,10,20,6,13,14,16,15,15
228362_s_at,7,6,9,8,11,6,8,20,19,18,8,14,4,15,7,15,2,15,16,10
228363_at,10,14,2,9,2,7,12,17,18,8,15,16,2,1,5,14,4,7,5,19
228364_at,15,14,5,1,10,7,12,17,8,19,15,3,2,1,5,14,10,7,5,19
228365_at,15,3,2,1,2,7,12,17,8,8,15,16,2,1,5,14,4,7,5,19
228366_at,7,9,5,7,1,20,16,20,19,19,9,14,5,2,7,5,2,5,16,20
228367_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,11,15,8,15,15
228368_at,9,10,14,7,1,4,1,19,4,12,19,6,6,7,2,20,5,9,3,3
228369_at,9,10,12,7,5,4,1,19,4,12,19,6,6,7,2,20,5,9,3,3
228370_at,3,4,13,15,13,20,16,6,20,6,9,1,12,9,9,12,9,5,6,20
228371_s_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,7,5,20
228372_at,8,16,10,20,18,16,9,13,14,5,16,12,19,4,15,18,4,10,17,1
228373_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
228374_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
228375_at,15,9,5,1,10,7,16,17,8,19,9,3,2,1,5,5,16,5,5,20
228376_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,9,16,10
228377_at,7,6,9,8,11,12,15,20,19,18,10,14,20,6,12,5,2,13,2,16
228378_at,14,3,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
228379_at,7,6,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
228380_at,8,3,10,20,18,16,3,7,14,5,3,20,19,4,15,7,1,10,17,14
228381_at,14,3,2,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
228382_at,14,4,13,10,13,3,13,9,20,6,13,1,12,9,19,12,9,14,1,2
228383_at,1,6,9,8,11,12,15,12,10,18,10,14,20,6,12,19,2,13,2,16
228384_s_at,9,10,14,7,1,4,1,19,4,12,19,6,6,7,2,20,5,9,3,3
228385_at,8,16,10,20,18,16,3,7,14,5,3,20,19,4,15,7,1,10,17,1
228386_s_at,14,4,7,10,7,3,13,9,7,6,13,1,12,8,19,2,13,14,1,2
228387_at,14,18,7,10,7,16,3,9,7,4,3,20,15,8,19,2,13,1,1,14
228388_at,14,4,13,10,7,3,13,9,7,6,13,1,12,9,19,12,13,14,1,2
228389_at,10,16,17,9,12,19,12,13,18,1,16,16,14,13,14,18,4,17,4,19
228390_at,3,4,13,15,13,20,16,6,20,6,9,1,12,9,9,12,9,14,6,20
228391_at,14,4,13,15,13,3,13,9,20,6,13,1,12,9,19,12,9,14,1,2
228392_at,8,3,2,20,2,7,3,17,18,8,15,16,2,1,5,14,4,7,5,14
228393_s_at,14,18,7,10,7,15,4,9,7,4,20,20,15,8,19,2,15,1,1,18
228394_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,15,16,10
228395_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,5,5,20
228396_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
228397_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,15,1,1,2
228398_at,10,16,15,20,12,19,9,13,18,5,16,12,14,13,14,18,4,17,4,1
228399_at,3,9,13,15,13,20,16,6,20,6,9,6,5,2,9,5,16,5,6,20
228400_at,1,6,9,8,11,12,15,12,10,18,10,14,20,6,12,19,2,13,2,16
228401_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,8,15,15
228402_at,15,3,2,1,2,7,3,17,7,8,15,20,2,1,5,14,13,7,5,14
228403_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
228404_at,14,4,13,15,13,3,13,9,20,6,13,1,12,9,9,12,9,14,6,2
228405_at,14,4,13,15,13,3,13,9,20,6,13,1,12,9,9,12,9,14,6,2
228406_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
228407_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,4,10,17,1
228408_s_at,8,16,10,20,2,16,9,7,14,5,3,16,19,4,15,7,4,10,17,1
228409_at,12,7,12,3,5,4,1,15,9,13,19,5,6,9,2,12,9,16,3,3
228410_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
228411_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,7,1,18,13,18
228412_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,9,3,3
228413_s_at,7,6,9,8,11,6,8,20,19,18,8,14,4,2,7,15,2,15,16,10
228414_at,14,3,2,10,7,3,3,9,7,8,13,20,15,8,19,2,13,1,1,14
228415_at,15,14,17,9,14,7,12,17,18,1,15,16,2,1,5,14,10,7,5,19
228416_at,3,10,14,7,1,20,16,6,20,12,9,6,5,2,9,5,16,5,6,20
228417_at,7,6,14,8,11,6,8,20,19,12,8,14,4,2,7,15,2,15,16,10
228418_at,12,4,13,15,13,4,13,15,9,6,17,1,12,9,6,12,9,14,15,2
228419_at,8,16,10,20,18,16,3,7,14,5,3,20,19,4,15,7,1,10,17,1
228420_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
228421_s_at,8,16,10,20,2,16,9,7,14,5,3,16,19,4,15,7,4,10,17,1
228422_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
228423_at,14,18,7,10,7,3,4,9,7,4,13,20,15,8,19,2,13,1,1,18
228424_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
228425_at,3,9,13,15,13,20,16,6,20,6,9,3,5,2,9,12,16,5,6,20
228426_at,14,4,13,10,13,3,13,9,20,6,13,1,12,9,19,12,9,14,1,2
228427_at,7,9,5,1,10,20,16,6,19,19,9,3,5,2,9,5,16,5,6,20
228428_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
228429_x_at,1,14,5,1,10,12,15,12,10,19,10,11,20,6,12,19,10,13,2,16
228430_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
